,Row ID,Order ID,Data da Venda,Prioridade,Quantidade,Valor da Venda,Desconto,Forma de Envio,Lucro,Preço Unitário,Custo de Envio,Nome do Cliente,Cidade,CEP,Estado,Região,País,Segmento do Cliente,Categoria do Produto,Sub-Categoria do Produto,Nome do Produto,Embalagem,Margem,Data de Envio
6613,7841,56064,2009-10-29,Média,41,1169.26,0.02,Aéreo Normal,515.6185,28.53,1.49,William Brown,Itajaí,31204,Santa Catarina,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Lock-Up Easel 'Spel-Binder',Small Box,0.38,2009-10-29 00:00:00
6614,2203,15904,2009-10-27,Não Especificada,39,124.01,0.08,Aéreo Normal,-109.02,3.28,3.97,Trudy Brown,Porto Alegre,38301,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Material de Escritório,Canetas e materiais de arte,Newell 342,Wrap Bag,0.56,2009-10-28 00:00:00
6615,2640,19105,2009-10-28,Alta,29,172.98,0.08,Aéreo Normal,-59.75,5.98,5.46,Max Ludwig,Florianópolis,42003,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1983,Small Box,0.36,2009-10-28 00:00:00
6616,3684,26342,2009-10-18,Baixa,24,265.35,0.02,Aéreo Normal,-128.69,9.99,11.59,Khloe Miller,Anápolis,48601,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Hammermill Color Copier Paper (28Lb. and 96 Bright),Small Box,0.4,2009-10-27 00:00:00
6617,5436,38599,2009-10-26,Alta,27,2651.23,0.09,Aéreo Normal,-741.81,101.41,35.0,Chuck Sachs,Belo Horizonte,1803,Minas Gerais,Sudeste,Brasil,Consumidor,Material de Escritório,Armazenamento e Organização,Tennsco Regal Shelving Units,Large Box,0.82,2009-10-27 00:00:00
6618,7095,50656,2009-10-25,Crítica,42,194.2,0.0,Aéreo Normal,-139.13,4.37,5.15,Patrick Bzostek,Recife,95616,Pernambuco,Nordeste,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,0.59,2009-10-27 00:00:00
6619,2366,17124,2009-10-25,Crítica,39,128.31,0.05,Aéreo Rápido,-55.72,3.14,1.92,William Brown,Florianópolis,30144,Santa Catarina,Sul,Brasil,Escritório em Casa,Material de Escritório,"Tesouras, réguas e aparadores",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,2009-10-26 00:00:00
6620,5476,38887,2009-10-24,Crítica,50,264.05,0.07,Aéreo Normal,25.05,5.58,1.99,Trudy Bell,Teresina,97420,Piauí,Nordeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,DIXON Ticonderoga® Erasable Checking Pencils,Wrap Bag,0.46,2009-10-26 00:00:00
6621,7096,50656,2009-10-25,Crítica,31,16451.33,0.01,Transporte Rodoviário,5325.14,500.98,56.0,Patrick Bzostek,Recife,95616,Pernambuco,Nordeste,Brasil,Consumidor,Mobiliário,Cadeiras,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,2009-10-26 00:00:00
6622,7098,50656,2009-10-25,Crítica,15,109.71,0.1,Aéreo Normal,-20.95,7.7,3.68,Patrick Bzostek,Recife,95616,Pernambuco,Nordeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,Deflect-O® Glasstique™ Clear Desk Accessories,Wrap Bag,0.52,2009-10-26 00:00:00
6623,3686,26342,2009-10-18,Baixa,3,24.73,0.04,Aéreo Normal,-10.77,6.68,4.91,Khloe Miller,Anápolis,48601,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1986,Small Box,0.37,2009-10-25 00:00:00
6624,4865,34631,2009-10-23,Não Especificada,19,12616.2,0.07,Aéreo Normal,2808.219,699.99,24.49,Brendan Dodson,Goiânia,60543,Goiás,Centro-Oeste,Brasil,Corporativo,Tecnologia,Copiadoras e fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,2009-10-25 00:00:00
6625,4908,34918,2009-10-23,Média,25,200.77,0.01,Aéreo Normal,-60.61,7.28,7.98,Amy Cox,Formosa,76148,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Master Caster Door Stop, Large Neon Orange",Wrap Bag,0.42,2009-10-25 00:00:00
6626,5475,38887,2009-10-24,Crítica,25,378.9,0.02,Aéreo Normal,28.458,14.45,7.17,Trudy Bell,Teresina,97420,Piauí,Nordeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,2009-10-25 00:00:00
6627,5818,41255,2009-10-18,Baixa,22,1333.19,0.01,Aéreo Normal,331.48,60.65,12.23,Christine Abelman,Feira de Santana,98408,Bahia,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Medium Box,0.64,2009-10-25 00:00:00
6628,6865,48929,2009-10-22,Alta,45,2096.7,0.03,Aéreo Normal,939.67,47.9,5.86,Sara Luxemburg,Belo Horizonte,2180,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1938,Small Box,0.37,2009-10-25 00:00:00
6629,7097,50656,2009-10-25,Crítica,39,485.97,0.02,Aéreo Normal,48.6,12.58,5.16,Patrick Bzostek,Recife,95616,Pernambuco,Nordeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2009-10-25 00:00:00
6630,8210,58693,2009-10-21,Baixa,50,876.64,0.0,Aéreo Normal,-126.684,15.99,13.18,Bruce Stewart,Erval Seco,22025,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2009-10-25 00:00:00
6631,693,4835,2009-10-24,Crítica,3,9.4,0.04,Aéreo Normal,-7.6,2.52,1.92,Eugene Moren,João Pessoa,80013,Paraíba,Nordeste,Brasil,Escritório em Casa,Material de Escritório,"Tesouras, réguas e aparadores",Letter Slitter,Wrap Bag,0.82,2009-10-24 00:00:00
6632,1115,8165,2009-10-15,Baixa,35,183.45,0.01,Aéreo Normal,-149.66,4.98,7.44,Cari Sayre,Natal,84062,Rio Grande do Norte,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1922,Small Box,0.36,2009-10-24 00:00:00
6633,4864,34631,2009-10-23,Não Especificada,5,22.06,0.06,Aéreo Normal,-22.2755,3.36,6.27,Brendan Dodson,Goiânia,60543,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,2009-10-24 00:00:00
6634,4907,34918,2009-10-23,Média,12,2230.97,0.06,Transporte Rodoviário,273.27,180.98,26.2,Amy Cox,Formosa,76148,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Cadeiras,Global Ergonomic Managers Chair,Jumbo Drum,0.59,2009-10-24 00:00:00
6635,870,6246,2009-10-21,Não Especificada,13,52.38,0.06,Aéreo Normal,11.72,3.93,0.99,Philip Brown,Alexânia,57701,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Elásticos,Staples Vinyl Coated Paper Clips,Wrap Bag,0.39,2009-10-23 00:00:00
6636,1570,11335,2009-10-21,Alta,8,922.47,0.09,Transporte Rodoviário,-13.1022,119.99,14.0,Maya Herman,Florianópolis,30161,Santa Catarina,Sul,Brasil,Corporativo,Tecnologia,Máquinas de Escritório,Epson C82 Color Inkjet Printer,Jumbo Drum,0.36,2009-10-23 00:00:00
6637,3685,26342,2009-10-18,Baixa,41,1993.94,0.02,Aéreo Normal,931.7,48.04,5.79,Khloe Miller,Anápolis,48601,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Material de Escritório,Papel,Xerox 1937,Small Box,0.37,2009-10-23 00:00:00
6638,6866,48929,2009-10-22,Alta,1,55.43,0.01,Aéreo Normal,-48.91,35.44,19.99,Sara Luxemburg,Belo Horizonte,6614,Minas Gerais,Sudeste,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1880,Small Box,0.38,2009-10-23 00:00:00
6639,7380,52615,2009-10-19,Baixa,4,67.22,0.05,Aéreo Normal,-139.53,4.48,49.0,Liz Pelletier,Cachoeira do Sul,28079,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Hoover Portapower™ Portable Vacuum,Large Box,0.6,2009-10-23 00:00:00
6640,7381,52615,2009-10-19,Baixa,18,76.85,0.1,Aéreo Normal,-64.078,4.24,5.41,Liz Pelletier,Cachoeira do Sul,28079,Rio Grande do Sul,Sul,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2009-10-23 00:00:00
6641,1569,11335,2009-10-21,Alta,3,14.84,0.08,Aéreo Normal,-2.42,4.98,0.49,Maya Herman,Florianópolis,30161,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Etiquetas,Avery White Multi-Purpose Labels,Small Box,0.39,2009-10-22 00:00:00
6642,1756,12581,2009-10-20,Alta,31,1768.9689999999998,0.0,Aéreo Rápido,341.1,65.99,5.99,Steven Roelle,Feira de Santana,98503,Bahia,Nordeste,Brasil,Pequenas Empresas,Tecnologia,Telefones e Comunicação,i1000,Small Box,0.58,2009-10-22 00:00:00
6643,2249,16196,2009-10-20,Alta,44,14521.39,0.03,Aéreo Normal,5034.15,320.98,24.49,Magdelene Morse,Formosa,75401,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Mobiliário,Cadeiras,Hon Pagoda™ Stacking Chairs,Large Box,0.55,2009-10-22 00:00:00
6644,3718,26565,2009-10-21,Média,49,21337.27,0.02,Aéreo Normal,7606.0,419.19,19.99,Cathy Prescott,São Paulo,43952,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Armazenamento e Organização,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,2009-10-22 00:00:00
6645,5181,36835,2009-10-20,Crítica,39,12073.06,0.03,Aéreo Normal,5081.8695,315.98,19.99,William Brown,Florianópolis,30240,Santa Catarina,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,GBC ProClick™ 150 Presentation Binding System,Small Box,0.38,2009-10-22 00:00:00
6646,7094,50626,2009-10-20,Média,42,26126.92,0.04,Aéreo Normal,9498.6,599.99,24.49,Dean Percer,Cachoeira do Sul,24281,Rio Grande do Sul,Sul,Brasil,Consumidor,Tecnologia,Copiadoras e fax,Canon PC1080F Personal Copier,Large Box,0.5,2009-10-22 00:00:00
6647,305,2086,2009-10-18,Crítica,9,1246.68,0.01,Aéreo Normal,218.48,128.24,12.65,Brian Moss,Florianópolis,41011,Santa Catarina,Sul,Brasil,Corporativo,Mobiliário,Cadeiras,SAFCO Folding Chair Trolley,Medium Box,,2009-10-21 00:00:00
6648,1918,13761,2009-10-17,Baixa,32,2421.44,0.09,Aéreo Normal,-949.09,78.8,35.0,Katherine Nockton,São Paulo,45429,São Paulo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Armazenamento e Organização,Space Solutions™ Industrial Galvanized Steel Shelving.,Large Box,0.83,2009-10-21 00:00:00
6649,2250,16196,2009-10-20,Alta,39,3925.9714999999997,0.06,Aéreo Normal,671.9490000000001,125.99,8.8,Magdelene Morse,Formosa,75401,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,StarTAC 6500,Small Box,0.59,2009-10-21 00:00:00
6650,2697,19522,2009-10-20,Média,44,161.8,0.06,Aéreo Normal,21.335,3.8,1.49,Alan Haines,São Paulo,14150,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,Durable Pressboard Binders,Small Box,0.38,2009-10-21 00:00:00
6651,2698,19522,2009-10-20,Média,37,64.36,0.06,Aéreo Normal,-1.53,1.76,0.7,Alan Haines,São Paulo,14150,São Paulo,Sudeste,Brasil,Consumidor,Material de Escritório,Canetas e materiais de arte,Newell 310,Wrap Bag,0.56,2009-10-21 00:00:00
6652,4010,28614,2009-10-19,Crítica,50,7827.51,0.05,Aéreo Normal,2992.8,159.99,5.5,Tanja Norvell,Jandaia do Sul,32771,Paraná,Sul,Brasil,Consumidor,Tecnologia,Periféricos,Gyration RF Keyboard,Small Box,0.49,2009-10-21 00:00:00
6653,5182,36835,2009-10-20,Crítica,25,6685.05,0.09,Aéreo Normal,1653.6,276.2,24.49,William Brown,Florianópolis,30240,Santa Catarina,Sul,Brasil,Escritório em Casa,Mobiliário,Cadeiras,SAFCO Arco Folding Chair,Large Box,,2009-10-21 00:00:00
6654,5183,36835,2009-10-20,Crítica,18,1175.53,0.03,Aéreo Normal,257.59,63.94,14.48,William Brown,Florianópolis,30240,Santa Catarina,Sul,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,2009-10-21 00:00:00
6655,5590,39649,2009-10-19,Alta,9,63.0,0.01,Aéreo Normal,-17.48,5.98,5.46,Karen Carlisle,Recife,91776,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1983,Small Box,0.36,2009-10-21 00:00:00
6656,7093,50626,2009-10-20,Média,18,3267.41,0.0,Transporte Rodoviário,248.19,170.98,35.89,Dean Percer,Cachoeira do Sul,24281,Rio Grande do Sul,Sul,Brasil,Consumidor,Mobiliário,Estantes,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,2009-10-21 00:00:00
6657,303,2086,2009-10-18,Crítica,24,1411.58,0.01,Aéreo Rápido,699.31,55.98,4.86,Brian Moss,Florianópolis,42104,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Papel,Xerox 1908,Small Box,0.36,2009-10-20 00:00:00
6658,3655,26146,2009-10-11,Baixa,49,595.4,0.03,Aéreo Normal,-148.85,11.66,7.95,John Dryer,Florianópolis,30907,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Small Pack,0.58,2009-10-20 00:00:00
6659,5589,39649,2009-10-19,Alta,10,1351.653,0.01,Aéreo Rápido,-202.851,155.99,8.99,Karen Carlisle,Recife,94110,Pernambuco,Nordeste,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,CF 688,Small Box,0.58,2009-10-20 00:00:00
6660,6121,43360,2009-10-13,Baixa,48,112.16,0.0,Aéreo Normal,-178.29,2.08,5.33,Max Jones,São Paulo,16801,São Paulo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,Eldon® Wave Desk Accessories,Small Box,0.43,2009-10-20 00:00:00
6661,304,2086,2009-10-18,Crítica,38,2115.2419999999997,0.04,Aéreo Normal,371.41200000000003,65.99,8.99,Brian Moss,Florianópolis,42104,Santa Catarina,Sul,Brasil,Corporativo,Tecnologia,Telefones e Comunicação,Talkabout T8367,Small Box,0.56,2009-10-19 00:00:00
6662,6075,43044,2009-10-17,Média,23,103.5,0.06,Aéreo Normal,-73.071,4.24,5.41,Laurel Workman,Salvador,59715,Bahia,Nordeste,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2009-10-19 00:00:00
6663,6076,43044,2009-10-17,Média,3,19707.2,0.04,Aéreo Normal,-12557.997599999999,6783.02,24.49,Laurel Workman,Salvador,59715,Bahia,Nordeste,Brasil,Escritório em Casa,Tecnologia,Máquinas de Escritório,Polycom ViewStation™ ISDN Videoconferencing Unit,Large Box,0.39,2009-10-19 00:00:00
6664,7117,50786,2009-10-12,Baixa,4,487.72,0.06,Transporte Rodoviário,-192.2961,119.99,14.0,Cindy Stewart,Maceió,86314,Alagoas,Nordeste,Brasil,Consumidor,Tecnologia,Máquinas de Escritório,Epson C82 Color Inkjet Printer,Jumbo Drum,0.36,2009-10-19 00:00:00
6665,7460,53222,2009-10-19,Baixa,2,21.71,0.07,Aéreo Normal,-15.13,6.48,9.54,Nora Price,Cachoeira do Sul,23464,Rio Grande do Sul,Sul,Brasil,Pequenas Empresas,Material de Escritório,Papel,Xerox 1905,Small Box,0.37,2009-10-19 00:00:00
6666,3654,26146,2009-10-11,Baixa,13,1351.76,0.03,Aéreo Normal,107.31,104.65,18.93,John Dryer,Florianópolis,30907,Santa Catarina,Sul,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,"Eureka The Boss® Plus 12-Amp Hard Box Upright Vacuum, Red",Small Box,0.58,2009-10-18 00:00:00
6667,4414,31493,2009-10-17,Alta,8,112.47,0.0,Aéreo Rápido,46.74,12.2,6.02,Gary McGarr,Loanda,33055,Paraná,Sul,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,Advantus Panel Wall Certificate Holder - 8.5x11,Small Pack,0.43,2009-10-18 00:00:00
6668,6623,47108,2009-10-15,Não Especificada,26,258.11,0.1,Aéreo Rápido,9.95,9.99,4.78,Justin Hirsh,Anápolis,48126,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Papel,Xerox 1896,Small Box,0.4,2009-10-18 00:00:00
6669,1073,7906,2009-10-17,Média,37,1003.06,0.03,Aéreo Normal,271.78,25.98,5.37,Beth Paige,Palmas,60130,Tocantins,Norte,Brasil,Consumidor,Material de Escritório,Eletrodomésticos,3M Office Air Cleaner,Medium Box,0.5,2009-10-17 00:00:00
6670,2359,17028,2009-10-15,Alta,19,513.5,0.02,Aéreo Normal,82.96,25.99,5.37,Jennifer Jackson,Porto Alegre,39401,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Canetas e materiais de arte,"BOSTON® Ranger® #55 Pencil Sharpener, Black",Small Box,0.56,2009-10-17 00:00:00
6671,6622,47108,2009-10-15,Não Especificada,7,131.55,0.06,Aéreo Normal,-43.7436,17.98,8.51,Justin Hirsh,Anápolis,48126,Goiás,Centro-Oeste,Brasil,Consumidor,Tecnologia,Máquinas de Escritório,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2009-10-17 00:00:00
6672,7970,56995,2009-10-15,Média,27,157.57,0.08,Aéreo Rápido,-57.062999999999995,5.74,5.01,Sarah Foster,Ribeirão Pires,43123,São Paulo,Sudeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Binder Posts,Small Box,0.39,2009-10-17 00:00:00
6673,8009,57248,2009-10-15,Crítica,34,167.5,0.04,Aéreo Normal,-84.4215,4.98,4.95,Damala Kotsonis,Recife,93117,Pernambuco,Nordeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Cardinal Holdit Business Card Pockets,Small Box,0.37,2009-10-17 00:00:00
6674,5681,40160,2009-10-15,Crítica,23,1404.22,0.1,Aéreo Normal,202.87,63.94,14.48,Julia West,Goiânia,61401,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,0.46,2009-10-16 00:00:00
6675,6621,47108,2009-10-15,Não Especificada,19,359.68,0.07,Aéreo Normal,187.15,18.65,3.77,Justin Hirsh,Anápolis,49236,Goiás,Centro-Oeste,Brasil,Consumidor,Mobiliário,Mobiliário de Escritório,3M Polarizing Light Filter Sleeves,Small Pack,0.39,2009-10-16 00:00:00
6676,6624,47108,2009-10-15,Não Especificada,9,1288.515,0.08,Aéreo Rápido,-382.569,175.99,8.99,Justin Hirsh,Anápolis,48126,Goiás,Centro-Oeste,Brasil,Consumidor,Tecnologia,Telefones e Comunicação,2180,Small Box,0.57,2009-10-16 00:00:00
6677,2358,17024,2009-10-13,Média,31,1401.75,0.02,Aéreo Normal,426.44,42.98,4.62,Tamara Dahlen,Formosa,78577,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Eletrodomésticos,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,2009-10-15 00:00:00
6678,3096,22208,2009-10-13,Alta,37,1138.43,0.01,Aéreo Normal,18.59,30.97,4.0,Sean Christensen,Formosa,53151,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Periféricos,Microsoft Multimedia Keyboard,Small Box,0.74,2009-10-15 00:00:00
6679,3097,22208,2009-10-13,Alta,50,5271.045499999999,0.08,Aéreo Normal,1379.763,125.99,7.69,Sean Christensen,Formosa,53151,Goiás,Centro-Oeste,Brasil,Escritório em Casa,Tecnologia,Telefones e Comunicação,Timeport L7089,Small Box,0.58,2009-10-15 00:00:00
6680,7649,54819,2009-10-10,Baixa,10,53.32,0.07,Aéreo Normal,-20.68,4.97,5.71,Phillip Flathmann,Maringá,33952,Paraná,Sul,Brasil,Pequenas Empresas,Mobiliário,Mobiliário de Escritório,"DAX Value U-Channel Document Frames, Easel Back",Medium Box,0.54,2009-10-15 00:00:00
6681,1208,8835,2009-10-13,Crítica,12,153.44,0.05,Aéreo Normal,-6.15,12.2,6.02,James Lanier,Caldas Novas,76063,Goiás,Centro-Oeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,Advantus Panel Wall Certificate Holder - 8.5x11,Small Pack,0.43,2009-10-14 00:00:00
6682,7526,53766,2009-10-13,Não Especificada,22,3122.55,0.07,Transporte Rodoviário,-574.5597,145.98,46.2,Laura Armstrong,Ribeirão Pires,43302,São Paulo,Sudeste,Brasil,Corporativo,Mobiliário,Mesas,Bevis Rectangular Conference Tables,Jumbo Box,0.69,2009-10-14 00:00:00
6683,1369,9926,2009-10-11,Alta,25,158.83,0.0,Aéreo Normal,-56.97,5.77,5.92,Mick Hernandez,São Paulo,44256,São Paulo,Sudeste,Brasil,Escritório em Casa,Mobiliário,Mobiliário de Escritório,DAX Cubicle Frames - 8x10,Medium Box,0.55,2009-10-13 00:00:00
6684,5736,40708,2009-10-12,Não Especificada,15,103.55,0.03,Aéreo Normal,19.59,6.68,1.5,Toby Knight,Maringá,33322,Paraná,Sul,Brasil,Corporativo,Material de Escritório,Canetas e materiais de arte,Sanford Liquid Accent Highlighters,Wrap Bag,0.48,2009-10-13 00:00:00
6685,6574,46756,2009-10-11,Média,3,33.64,0.01,Aéreo Normal,-22.45,7.28,11.15,Chuck Magee,Campo Grande,46041,Mato Grosso do Sul,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Papel,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,2009-10-13 00:00:00
6686,6794,48420,2009-10-11,Baixa,46,863.26,0.09,Aéreo Rápido,229.6,19.23,6.15,Berenike Kampe,Recife,94601,Pernambuco,Nordeste,Brasil,Corporativo,Mobiliário,Mobiliário de Escritório,"Executive Impressions 13"" Clairmont Wall Clock",Small Pack,0.44,2009-10-13 00:00:00
6687,2303,16610,2009-10-10,Alta,19,659.13,0.09,Aéreo Normal,187.57,35.94,6.66,Thomas Boland,Formosa,54481,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Envelopes,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",Small Box,0.4,2009-10-12 00:00:00
6688,3928,28002,2009-10-10,Crítica,5,43.55,0.1,Aéreo Normal,-3.64,9.11,2.15,Jason Klamczynski,Vitória,20601,Espírito Santo,Sudeste,Brasil,Escritório em Casa,Material de Escritório,Papel,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Wrap Bag,0.4,2009-10-12 00:00:00
6689,7650,54819,2009-10-10,Baixa,26,64.03,0.09,Aéreo Normal,11.42,2.62,0.8,Phillip Flathmann,Maringá,33952,Paraná,Sul,Brasil,Pequenas Empresas,Material de Escritório,Elásticos,Staples Metal Binder Clips,Wrap Bag,0.39,2009-10-12 00:00:00
6690,414,2791,2009-10-09,Alta,49,5586.33,0.09,Transporte Rodoviário,80.44,120.98,30.0,Eugene Barchas,Belém,60110,Pará,Norte,Brasil,Corporativo,Mobiliário,Cadeiras,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,0.64,2009-10-11 00:00:00
6691,1941,13920,2009-10-09,Crítica,25,901.32,0.1,Aéreo Rápido,338.01,37.94,5.08,Allen Armold,Porto Alegre,22102,Rio Grande do Sul,Sul,Brasil,Escritório em Casa,Material de Escritório,Papel,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,2009-10-11 00:00:00
6692,2520,18308,2009-10-09,Não Especificada,30,114.12,0.05,Aéreo Normal,15.725,3.8,1.49,Ann Chong,Goiânia,60505,Goiás,Centro-Oeste,Brasil,Corporativo,Material de Escritório,Capas e Acessórios,Durable Pressboard Binders,Small Box,0.38,2009-10-11 00:00:00
6693,3206,23008,2009-10-09,Crítica,10,1136.47,0.1,Aéreo Rápido,323.323,120.98,9.07,Erin Ashbrook,Formosa,75028,Goiás,Centro-Oeste,Brasil,Consumidor,Material de Escritório,Capas e Acessórios,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2009-10-11 00:00:00
6694,3207,23008,2009-10-09,Crítica,2,325.81,0.02,Aéreo Rápido,-522.78,152.48,6.5,Erin Ashbrook,Formosa,75028,Goiás,Centro-Oeste,Brasil,Consumidor,Tecnologia,Periféricos,Adesso Programmable 142-Key Keyboard,Small Box,0.74,2009-10-11 00:00:00
6695,4246,30214,2009-10-04,Baixa,38,375.61,0.1,Aéreo Rápido,-21.263499999999997,10.44,5.75,Keith Dawkins,Jandaia do Sul,72450,Paraná,Sul,Brasil,Escritório em Casa,Material de Escritório,Capas e Acessórios,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",Small Box,0.39,2009-10-11 00:00:00
